Type,Subtype,Country,Sugar_Content,Price,Sweetness
Icecream,Icecream,UNITED STATES OF AMERICA,15,23,0
Icecream,Icecream,AUSTRALIA,15,45,0
Icecream,Icecream,ITALY,15,45,0
Icecream,Icecream,ITALY,14,95,0
Icecream,Icecream,CANADA,13,11,1
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,ITALY,14,110,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,27,0
Icecream,Icecream,UNITED STATES OF AMERICA,9,14,2
Icecream,Icecream,AUSTRALIA,14,14,0
Icecream,Icecream,FRANCE,14,48,0
Icecream,Icecream,FRANCE,13,18,0
Icecream,Icecream,AUSTRALIA,15,25,0
Icecream,Icecream,FRANCE,16,90,10
Icecream,Icecream,AUSTRALIA,15,28,0
Icecream,Icecream,FRANCE,13,450,0
Icecream,Icecream,AUSTRALIA,14,25,0
Icecream,Icecream,CANADA,13,10,1
Icecream,Icecream,AUSTRALIA,15,29,0
Icecream,Icecream,AUSTRALIA,14,28,0
Icecream,Icecream,FRANCE,15,48,0
Icecream,Icecream,FRANCE,14,188,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,17,1
Icecream,Icecream,CANADA,13,35,1
Icecream,Icecream,FRANCE,13,26,0
Icecream,Icecream,FRANCE,14,167,0
Icecream,Icecream,AUSTRALIA,13,27,0
Icecream,Icecream,FRANCE,12,30,1
Icecream,Icecream,AUSTRALIA,15,26,0
Icecream,Icecream,CANADA,13,14,0
Icecream,Icecream,CANADA,11,15,0
Icecream,Icecream,ITALY,12,38,0
Icecream,Icecream,CANADA,13,32,0
Icecream,Icecream,ITALY,13,30,0
Icecream,Icecream,CHILE,13,14,0
Icecream,Icecream,ITALY,14,70,0
Icecream,Icecream,FRANCE,13,52,0
Icecream,Icecream,CANADA,15,20,0
Icecream,Icecream,CANADA,13,120,0
Icecream,Icecream,FRANCE,15,52,0
Icecream,Icecream,GERMANY,11,52,2
Icecream,Icecream,CANADA,14,35,0
Icecream,Icecream,FRANCE,14,25,0
Icecream,Icecream,NEW ZEALAND,12,24,2
Icecream,Icecream,AUSTRALIA,14,24,0
Icecream,Icecream,AUSTRALIA,14,23,0
Icecream,Icecream,SPAIN,14,25,0
Icecream,Icecream,AUSTRALIA,14,30,0
Icecream,Icecream,FRANCE,13,325,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,8,1
Icecream,Icecream,AUSTRALIA,15,40,0
Icecream,Icecream,FRANCE,13,28,2
Icecream,Icecream,FRANCE,13,90,0
Icecream,Icecream,CHILE,14,14,0
Icecream,Icecream,ARGENTINA,14,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,15,0
Icecream,Icecream,FRANCE,13,52,0
Icecream,Icecream,FRANCE,15,142,0
Icecream,Icecream,FRANCE,14,44,0
Icecream,Icecream,ITALY,14,200,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,38,0
Icecream,Icecream,GERMANY,13,20,0
Icecream,Icecream,FRANCE,15,270,0
Icecream,Icecream,FRANCE,14,150,NA
Icecream,Icecream,FRANCE,15,120,NA
Icecream,Icecream,FRANCE,13,1500,NA
Icecream,Icecream,FRANCE,13,139,0
Icecream,Icecream,FRANCE,13,180,NA
Icecream,Icecream,FRANCE,14,300,NA
Icecream,Icecream,FRANCE,13,120,NA
Icecream,Icecream,FRANCE,13,75,NA
Icecream,Icecream,FRANCE,13,80,0
Icecream,Icecream,ARGENTINA,14,40,0
Icecream,Icecream,FRANCE,14,173,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,14,0
Icecream,Icecream,ITALY,13,30,0
Icecream,Icecream,SOUTH AFRICA,14,20,0
Icecream,Icecream,GERMANY,11,18,2
Icecream,Icecream,AUSTRALIA,15,30,0
Icecream,Icecream,FRANCE,13,37,0
Icecream,Icecream,ITALY,13,30,0
Icecream,Icecream,FRANCE,15,97,0
Icecream,Icecream,FRANCE,15,114,0
Icecream,Icecream,PORTUGAL,19,180,5
Icecream,Icecream,CANADA,14,75,NA
Icecream,Icecream,UNITED STATES OF AMERICA,14,50,0
Icecream,Icecream,AUSTRALIA,15,750,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,106,0
Icecream,Icecream,CANADA,12,107,0
Icecream,Icecream,FRANCE,15,36,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,60,0
Icecream,Icecream,SPAIN,15,60,0
Icecream,Icecream,AUSTRALIA,13,70,1
Icecream,Icecream,ISRAEL,13,19,0
Icecream,Icecream,ARGENTINA,15,55,0
Icecream,Icecream,FRANCE,14,125,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,99,0
Icecream,Icecream,CHILE,14,30,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,99,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,79,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,269,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,65,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,49,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,70,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,100,0
Icecream,Icecream,FRANCE,14,268,0
Icecream,Icecream,ARGENTINA,10,9,6
Icecream,Icecream,SPAIN,13,20,0
Icecream,Icecream,FRANCE,14,300,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,60,0
Icecream,Icecream,FRANCE,13,46,0
Icecream,Icecream,FRANCE,13,19000,0
Icecream,Icecream,FRANCE,15,73,0
Icecream,Icecream,FRANCE,14,5500,0
Icecream,Icecream,FRANCE,14,100,0
Icecream,Icecream,FRANCE,14,100,0
Icecream,Icecream,FRANCE,13,160,0
Icecream,Icecream,FRANCE,14,16,0
Icecream,Icecream,FRANCE,15,126,0
Icecream,Icecream,FRANCE,13,25,0
Icecream,Icecream,FRANCE,13,98,0
Icecream,Icecream,FRANCE,13,123,0
Icecream,Icecream,FRANCE,13,259,0
Icecream,Icecream,FRANCE,14,27,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,169,NA
Icecream,Icecream,CANADA,11,107,1
Icecream,Icecream,UNITED STATES OF AMERICA,15,167,NA
Icecream,Icecream,CANADA,13,33,4
Icecream,Icecream,CANADA,12,35,1
Icecream,Icecream,CHILE,12,133,0
Icecream,Icecream,UNITED STATES OF AMERICA,11,37,0
Icecream,Icecream,CANADA,13,39,0
Icecream,Icecream,CANADA,11,33,1
Icecream,Icecream,CANADA,13,34,1
Icecream,Icecream,FRANCE,13,59,10
Icecream,Icecream,FRANCE,13,339,0
Icecream,Icecream,ITALY,12,11,0
Icecream,Icecream,ITALY,13,27,0
Icecream,Icecream,GERMANY,10,15,3
Icecream,Icecream,FRANCE,13,96,0
Icecream,Icecream,SPAIN,14,100,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,18,0
Icecream,Icecream,CHILE,13,9,0
Icecream,Icecream,ITALY,15,35,0
Icecream,Icecream,AUSTRALIA,15,14,0
Icecream,Icecream,AUSTRALIA,13,13,0
Icecream,Icecream,SPAIN,15,20,0
Icecream,Icecream,FRANCE,13,588,0
Icecream,Icecream,FRANCE,13,899,0
Icecream,Icecream,PORTUGAL,11,19,2
Icecream,Icecream,ITALY,13,13,0
Icecream,Icecream,CANADA,13,18,0
Icecream,Icecream,ITALY,14,60,0
Icecream,Icecream,ITALY,14,10,0
Icecream,Icecream,FRANCE,12,70,0
Icecream,Icecream,ITALY,11,23,2
Icecream,Icecream,ITALY,14,40,0
Icecream,Icecream,FRANCE,13,1800,0
Icecream,Icecream,CHILE,14,19,0
Icecream,Icecream,AUSTRALIA,14,11,0
Icecream,Icecream,ITALY,13,20,0
Icecream,Icecream,FRANCE,14,184,0
Icecream,Icecream,FRANCE,13,1500,10
Icecream,Icecream,SPAIN,15,25,0
Icecream,Icecream,ITALY,14,95,0
Icecream,Icecream,FRANCE,14,60,0
Icecream,Icecream,GERMANY,11,15,0
Icecream,Icecream,FRANCE,14,22,0
Icecream,Icecream,GERMANY,13,10,0
Icecream,Icecream,PORTUGAL,20,22,10
Icecream,Icecream,SPAIN,11,15,1
Icecream,Icecream,ARGENTINA,15,23,0
Icecream,Icecream,SPAIN,15,15,0
Icecream,Icecream,FRANCE,13,12,0
Icecream,Icecream,AUSTRALIA,15,20,0
Icecream,Icecream,ITALY,12,20,0
Icecream,Icecream,SPAIN,15,22,0
Icecream,Icecream,ITALY,15,99,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,160,0
Icecream,Icecream,CANADA,13,17,0
Icecream,Icecream,ITALY,14,395,0
Icecream,Icecream,ITALY,14,599,0
Icecream,Icecream,FRANCE,14,800,0
Icecream,Icecream,FRANCE,13,96,0
Icecream,Icecream,CHILE,14,24,0
Icecream,Icecream,FRANCE,15,288,0
Icecream,Icecream,FRANCE,13,160,0
Icecream,Icecream,FRANCE,14,99,0
Icecream,Icecream,ITALY,18,8,1
Icecream,Icecream,FRANCE,13,180,0
Icecream,Icecream,SOUTH AFRICA,15,75,0
Icecream,Icecream,FRANCE,13,50,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,49,0
Icecream,Icecream,ITALY,15,100,0
Icecream,Icecream,FRANCE,13,399,0
Icecream,Icecream,FRANCE,14,40,0
Icecream,Icecream,FRANCE,14,143,0
Icecream,Icecream,CANADA,18,18,0
Icecream,Icecream,CANADA,10,27,10
Icecream,Icecream,CANADA,12,20,7
Icecream,Icecream,UNITED STATES OF AMERICA,15,16,10
Icecream,Icecream,FRANCE,14,27,0
Icecream,Icecream,KOREA - SOUTH,14,11,6
Icecream,Icecream,AUSTRALIA,15,19,0
Icecream,Icecream,FRANCE,13,620,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,18,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,17,0
Icecream,Icecream,FRANCE,14,180,0
Icecream,Icecream,FRANCE,13,38,0
Icecream,Icecream,SPAIN,15,15,0
Icecream,Icecream,FRANCE,12,68,0
Icecream,Icecream,CHILE,14,12,1
Icecream,Icecream,SPAIN,15,100,0
Icecream,Icecream,FRANCE,12,70,0
Icecream,Icecream,FRANCE,12,90,0
Icecream,Icecream,AUSTRALIA,14,13,0
Icecream,Icecream,PORTUGAL,21,192,9
Icecream,Icecream,UNITED STATES OF AMERICA,12,10,1
Icecream,Icecream,PORTUGAL,14,85,0
Icecream,Icecream,CHILE,12,9,0
Icecream,Icecream,CANADA,13,9,0
Icecream,Icecream,CANADA,12,90,0
Icecream,Icecream,AUSTRALIA,13,17,0
Icecream,Icecream,NEW ZEALAND,13,19,0
Icecream,Icecream,GERMANY,11,18,1
Icecream,Icecream,UNITED STATES OF AMERICA,14,22,0
Icecream,Icecream,UNITED STATES OF AMERICA,9,14,2
Icecream,Icecream,CANADA,12,14,0
Icecream,Icecream,ARGENTINA,15,22,0
Icecream,Icecream,CANADA,9,60,10
Icecream,Icecream,FRANCE,14,24,0
Icecream,Icecream,CANADA,13,18,1
Icecream,Icecream,UNITED STATES OF AMERICA,12,13,1
Icecream,Icecream,AUSTRALIA,12,9,0
Icecream,Icecream,CANADA,13,25,0
Icecream,Icecream,FRANCE,13,3200,0
Icecream,Icecream,ITALY,15,80,0
Icecream,Icecream,CHILE,12,16,0
Icecream,Icecream,CANADA,13,17,0
Icecream,Icecream,AUSTRALIA,18,12,3
Icecream,Icecream,FRANCE,14,190,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,20,0
Icecream,Icecream,FRANCE,13,13,0
Icecream,Icecream,ITALY,11,18,1
Icecream,Icecream,FRANCE,14,70,0
Icecream,Icecream,FRANCE,12,26,0
Icecream,Icecream,CANADA,14,11,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,13,0
Icecream,Icecream,HUNGARY,13,50,10
Icecream,Icecream,CHILE,14,11,0
Icecream,Icecream,CHILE,15,20,0
Icecream,Icecream,SOUTH AFRICA,14,18,0
Icecream,Icecream,CANADA,11,55,10
Icecream,Icecream,UNITED STATES OF AMERICA,13,20,0
Icecream,Icecream,FRANCE,13,63,0
Icecream,Icecream,CANADA,12,10,1
Icecream,Icecream,FRANCE,14,40,0
Icecream,Icecream,AUSTRALIA,16,29,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,23,0
Icecream,Icecream,CHILE,15,86,0
Icecream,Icecream,AUSTRALIA,14,13,0
Icecream,Icecream,CHILE,13,9,0
Icecream,Icecream,AUSTRALIA,14,23,0
Icecream,Icecream,AUSTRALIA,12,11,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,0
Icecream,Icecream,ITALY,12,20,0
Icecream,Icecream,CANADA,12,9,0
Icecream,Icecream,ITALY,14,63,0
Icecream,Icecream,ITALY,14,75,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,20,0
Icecream,Icecream,GERMANY,10,11,1
Icecream,Icecream,AUSTRALIA,14,14,1
Icecream,Icecream,NEW ZEALAND,12,19,0
Icecream,Icecream,CANADA,14,18,0
Icecream,Icecream,PORTUGAL,20,73,10
Icecream,Icecream,SPAIN,13,20,0
Icecream,Icecream,SPAIN,12,15,1
Icecream,Icecream,ARGENTINA,14,17,2
Icecream,Icecream,UNITED STATES OF AMERICA,12,18,2
Icecream,Icecream,FRANCE,13,599,0
Icecream,Icecream,FRANCE,13,396,10
Icecream,Icecream,GERMANY,11,12,2
Icecream,Icecream,CHILE,14,22,0
Icecream,Icecream,NEW ZEALAND,15,34,0
Icecream,Icecream,ITALY,15,190,0
Icecream,Icecream,CANADA,11,8,3
Icecream,Icecream,FRANCE,14,84,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,29,0
Icecream,Icecream,GERMANY,12,38,3
Icecream,Icecream,ITALY,14,77,0
Icecream,Icecream,FRANCE,13,400,0
Icecream,Icecream,ITALY,11,15,0
Icecream,Icecream,CANADA,15,23,0
Icecream,Icecream,CANADA,14,17,0
Icecream,Icecream,SOUTH AFRICA,14,13,0
Icecream,Icecream,FRANCE,14,14,0
Icecream,Icecream,FRANCE,14,50,0
Icecream,Icecream,CANADA,13,19,0
Icecream,Icecream,AUSTRALIA,13,10,0
Icecream,Icecream,CANADA,12,20,1
Icecream,Icecream,SOUTH AFRICA,14,18,0
Icecream,Icecream,GERMANY,11,8,0
Icecream,Icecream,AUSTRALIA,14,11,0
Icecream,Icecream,CANADA,13,19,1
Icecream,Icecream,CANADA,12,19,3
Icecream,Icecream,FRANCE,13,72,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,26,0
Icecream,Icecream,ITALY,14,58,0
Icecream,Icecream,SOUTH AFRICA,14,15,0
Icecream,Icecream,ITALY,14,80,0
Icecream,Icecream,ITALY,14,35,0
Icecream,Icecream,CANADA,13,17,0
Icecream,Icecream,HUNGARY,11,11,0
Icecream,Icecream,ITALY,13,65,0
Icecream,Icecream,NEW ZEALAND,14,60,0
Icecream,Icecream,ITALY,13,14,0
Icecream,Icecream,ITALY,13,10,0
Icecream,Icecream,ITALY,14,30,0
Icecream,Icecream,FRANCE,12,67,0
Icecream,Icecream,CHILE,15,35,0
Icecream,Icecream,FRANCE,13,999,0
Icecream,Icecream,NEW ZEALAND,13,22,0
Icecream,Icecream,FRANCE,14,20,0
Icecream,Icecream,ARGENTINA,15,23,0
Icecream,Icecream,FRANCE,13,22,0
Icecream,Icecream,FRANCE,14,22,0
Icecream,Icecream,SOUTH AFRICA,14,19,0
Icecream,Icecream,FRANCE,13,78,0
Icecream,Icecream,CANADA,11,45,10
Icecream,Icecream,ITALY,14,160,0
Icecream,Icecream,PORTUGAL,13,18,0
Icecream,Icecream,FRANCE,13,16,0
Icecream,Icecream,FRANCE,12,19,0
Icecream,Icecream,UNITED STATES OF AMERICA,12,15,0
Icecream,Icecream,CHILE,12,15,0
Icecream,Icecream,AUSTRALIA,15,17,0
Icecream,Icecream,CANADA,13,17,1
Icecream,Icecream,FRANCE,13,15,0
Icecream,Icecream,CANADA,13,20,0
Icecream,Icecream,CANADA,10,50,10
Icecream,Icecream,ITALY,15,13,7
Icecream,Icecream,CANADA,13,10,1
Icecream,Icecream,AUSTRALIA,17,250,0
Icecream,Icecream,ARGENTINA,14,25,0
Icecream,Icecream,SPAIN,12,14,0
Icecream,Icecream,CANADA,13,19,0
Icecream,Icecream,NEW ZEALAND,13,19,0
Icecream,Icecream,ITALY,13,15,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,18,0
Icecream,Icecream,FRANCE,14,19,0
Icecream,Icecream,ITALY,14,170,0
Icecream,Icecream,FRANCE,13,329,0
Icecream,Icecream,ITALY,13,17,0
Icecream,Icecream,SOUTH AFRICA,14,15,0
Icecream,Icecream,CANADA,10,50,10
Icecream,Icecream,ITALY,14,119,0
Icecream,Icecream,CHILE,14,16,0
Icecream,Icecream,CANADA,12,13,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,60,0
Icecream,Icecream,FRANCE,13,16,0
Icecream,Icecream,CANADA,13,9,0
Icecream,Icecream,FRANCE,12,70,0
Icecream,Icecream,JAPAN,16,15,0
Icecream,Icecream,GERMANY,11,28,5
Icecream,Icecream,UNITED STATES OF AMERICA,13,23,0
Icecream,Icecream,ARGENTINA,13,17,0
Icecream,Icecream,FRANCE,12,70,1
Icecream,Icecream,ITALY,15,30,0
Icecream,Icecream,FRANCE,13,60,0
Icecream,Icecream,CANADA,13,20,0
Icecream,Icecream,NEW ZEALAND,13,16,0
Icecream,Icecream,CANADA,13,9,1
Icecream,Icecream,CANADA,12,50,8
Icecream,Icecream,FRANCE,13,16,0
Icecream,Icecream,GERMANY,13,70,0
Icecream,Icecream,AUSTRALIA,14,20,0
Icecream,Icecream,AUSTRALIA,15,47,0
Icecream,Icecream,CANADA,10,53,10
Icecream,Icecream,GERMANY,9,19,3
Icecream,Icecream,ITALY,14,85,0
Icecream,Icecream,PORTUGAL,13,25,0
Icecream,Icecream,AUSTRALIA,15,15,0
Icecream,Icecream,AUSTRALIA,15,30,0
Icecream,Icecream,CANADA,13,13,0
Icecream,Icecream,CANADA,12,13,0
Icecream,Icecream,FRANCE,13,125,0
Icecream,Icecream,AUSTRALIA,14,18,0
Icecream,Icecream,ITALY,14,37,0
Icecream,Icecream,CANADA,14,22,0
Icecream,Icecream,CANADA,11,16,0
Icecream,Icecream,CANADA,13,10,0
Icecream,Icecream,FRANCE,14,20,0
Icecream,Icecream,ITALY,15,79,0
Icecream,Icecream,ITALY,15,90,0
Icecream,Icecream,FRANCE,14,40,4
Icecream,Icecream,SPAIN,14,8,0
Icecream,Icecream,FRANCE,13,1600,0
Icecream,Icecream,AUSTRALIA,15,14,0
Icecream,Icecream,PORTUGAL,14,28,0
Icecream,Icecream,FRANCE,16,35,7
Icecream,Icecream,CANADA,14,20,1
Icecream,Icecream,FRANCE,14,165,0
Icecream,Icecream,ITALY,13,30,0
Icecream,Icecream,CANADA,13,22,6
Icecream,Icecream,AUSTRALIA,13,13,1
Icecream,Icecream,CANADA,17,35,10
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,0
Icecream,Icecream,FRANCE,13,150,0
Icecream,Icecream,FRANCE,13,661,10
Icecream,Icecream,ITALY,15,105,0
Icecream,Icecream,CANADA,12,25,0
Icecream,Icecream,ARGENTINA,13,12,0
Icecream,Icecream,CANADA,18,25,9
Icecream,Icecream,FRANCE,13,65,0
Icecream,Icecream,SPAIN,14,13,0
Icecream,Icecream,CHILE,13,17,0
Icecream,Icecream,SPAIN,14,12,0
Icecream,Icecream,FRANCE,13,181,0
Icecream,Icecream,FRANCE,13,160,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,27,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,17,0
Icecream,Icecream,ARGENTINA,13,17,0
Icecream,Icecream,ITALY,13,50,NA
Icecream,Icecream,FRANCE,13,200,0
Icecream,Icecream,FRANCE,14,170,0
Icecream,Icecream,FRANCE,15,43,0
Icecream,Icecream,ARGENTINA,14,14,0
Icecream,Icecream,SOUTH AFRICA,14,60,NA
Icecream,Icecream,ITALY,14,38,0
Icecream,Icecream,CANADA,12,17,1
Icecream,Icecream,ARGENTINA,14,10,0
Icecream,Icecream,CANADA,14,37,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,17,0
Icecream,Icecream,CANADA,13,17,0
Icecream,Icecream,ITALY,15,67,0
Icecream,Icecream,GEORGIA,13,20,0
Icecream,Icecream,FRANCE,13,148,1
Icecream,Icecream,CANADA,22,7,6
Icecream,Icecream,AUSTRALIA,14,39,0
Icecream,Icecream,ITALY,14,20,0
Icecream,Icecream,CANADA,14,25,0
Icecream,Icecream,CANADA,12,10,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,16,1
Icecream,Icecream,ARGENTINA,14,42,0
Icecream,Icecream,FRANCE,13,62,0
Icecream,Icecream,ARGENTINA,14,14,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,23,0
Icecream,Icecream,FRANCE,13,170,0
Icecream,Icecream,FRANCE,13,30,0
Icecream,Icecream,CHILE,14,15,0
Icecream,Icecream,ITALY,11,15,2
Icecream,Icecream,FRANCE,14,195,0
Icecream,Icecream,FRANCE,13,30,0
Icecream,Icecream,FRANCE,13,930,0
Icecream,Icecream,FRANCE,12,83,0
Icecream,Icecream,AUSTRALIA,15,33,0
Icecream,Icecream,ITALY,14,90,0
Icecream,Icecream,CANADA,13,18,1
Icecream,Icecream,FRANCE,14,14,0
Icecream,Icecream,CANADA,13,17,1
Icecream,Icecream,FRANCE,13,54,0
Icecream,Icecream,ITALY,14,200,0
Icecream,Icecream,FRANCE,14,14,0
Icecream,Icecream,FRANCE,13,140,0
Icecream,Icecream,FRANCE,14,50,0
Icecream,Icecream,FRANCE,15,60,0
Icecream,Icecream,AUSTRALIA,11,6,2
Icecream,Icecream,AUSTRALIA,15,23,0
Icecream,Icecream,JAPAN,15,15,0
Icecream,Icecream,AUSTRALIA,15,30,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,18,1
Icecream,Icecream,SPAIN,15,17,0
Icecream,Icecream,ITALY,14,20,0
Icecream,Icecream,AUSTRALIA,11,13,1
Icecream,Icecream,FRANCE,13,13,0
Icecream,Icecream,ITALY,15,268,0
Icecream,Icecream,ARGENTINA,14,20,0
Icecream,Icecream,AUSTRALIA,16,105,0
Icecream,Icecream,ITALY,14,20,0
Icecream,Icecream,ITALY,14,66,0
Icecream,Icecream,SPAIN,14,29,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,35,0
Icecream,Icecream,FRANCE,12,85,0
Icecream,Icecream,CANADA,14,30,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,29,0
Icecream,Icecream,AUSTRALIA,14,30,0
Icecream,Icecream,ITALY,15,13,7
Icecream,Icecream,AUSTRALIA,15,11,0
Icecream,Icecream,FRANCE,14,120,0
Icecream,Icecream,ITALY,13,22,0
Icecream,Icecream,ITALY,14,30,0
Icecream,Icecream,GERMANY,12,36,0
Icecream,Icecream,ITALY,15,290,0
Icecream,Icecream,ITALY,14,30,0
Icecream,Icecream,CANADA,12,17,0
Icecream,Icecream,SPAIN,14,30,0
Icecream,Icecream,SPAIN,13,40,0
Icecream,Icecream,PORTUGAL,13,45,0
Icecream,Icecream,ITALY,16,65,10
Icecream,Icecream,AUSTRALIA,15,45,0
Icecream,Icecream,FRANCE,13,188,0
Icecream,Icecream,FRANCE,13,180,0
Icecream,Icecream,FRANCE,13,500,0
Icecream,Icecream,FRANCE,14,175,0
Icecream,Icecream,CANADA,14,20,0
Icecream,Icecream,AUSTRALIA,14,13,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,15,0
Icecream,Icecream,CANADA,13,10,0
Icecream,Icecream,CANADA,13,10,0
Icecream,Icecream,ITALY,14,199,0
Icecream,Icecream,ITALY,14,280,0
Icecream,Icecream,ITALY,13,33,1
Icecream,Icecream,CHILE,14,18,0
Icecream,Icecream,CHILE,15,19,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,36,0
Icecream,Icecream,SPAIN,13,54,0
Icecream,Icecream,FRANCE,14,75,0
Icecream,Icecream,ITALY,14,65,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,55,0
Icecream,Icecream,SOUTH AFRICA,14,20,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,10,1
Icecream,Icecream,UNITED STATES OF AMERICA,15,50,0
Icecream,Icecream,FRANCE,13,17,0
Icecream,Icecream,FRANCE,13,50,0
Icecream,Icecream,FRANCE,13,20,0
Icecream,Icecream,AUSTRALIA,14,15,0
Icecream,Icecream,FRANCE,14,50,0
Icecream,Icecream,ITALY,14,90,0
Icecream,Icecream,FRANCE,14,105,0
Icecream,Icecream,FRANCE,13,250,0
Icecream,Icecream,AUSTRALIA,14,25,0
Icecream,Icecream,FRANCE,15,28,NA
Icecream,Icecream,FRANCE,14,380,0
Icecream,Icecream,FRANCE,14,260,0
Icecream,Icecream,NEW ZEALAND,14,25,0
Icecream,Icecream,UNITED STATES OF AMERICA,13,11,2
Icecream,Icecream,FRANCE,13,16,0
Icecream,Icecream,SPAIN,15,18,0
Icecream,Icecream,CANADA,14,14,0
Icecream,Icecream,ITALY,13,33,0
Icecream,Icecream,CANADA,11,23,9
Icecream,Icecream,CANADA,13,25,0
Icecream,Icecream,FRANCE,13,65,0
Icecream,Icecream,AUSTRALIA,13,16,1
Icecream,Icecream,FRANCE,13,104,0
Icecream,Icecream,SOUTH AFRICA,14,33,0
Icecream,Icecream,ITALY,13,28,0
Icecream,Icecream,ITALY,13,27,1
Icecream,Icecream,FRANCE,14,340,0
Icecream,Icecream,AUSTRALIA,14,15,1
Icecream,Icecream,ITALY,14,60,0
Icecream,Icecream,CANADA,13,120,0
Icecream,Icecream,FRANCE,14,70,0
Icecream,Icecream,HUNGARY,14,40,8
Icecream,Icecream,ITALY,14,56,0
Icecream,Icecream,FRANCE,13,1130,0
Icecream,Icecream,UNITED STATES OF AMERICA,15,40,0
Icecream,Icecream,AUSTRALIA,14,15,0
Icecream,Icecream,AUSTRALIA,14,15,0
Icecream,Icecream,ARGENTINA,14,16,0
Icecream,Icecream,ITALY,14,60,0
Icecream,Icecream,FRANCE,13,75,0
Icecream,Icecream,FRANCE,13,115,0
Icecream,Icecream,SPAIN,14,30,0
Icecream,Icecream,CHILE,14,90,0
Icecream,Icecream,FRANCE,14,1900,0
Icecream,Icecream,CANADA,15,17,0
Icecream,Icecream,SPAIN,15,31,0
Icecream,Icecream,ITALY,15,290,0
Icecream,Icecream,FRANCE,14,28,0
Icecream,Icecream,UNITED STATES OF AMERICA,14,20,0
Icecream,Icecream,CANADA,12,24,1
Icecream,Icecream,CANADA,13,120,0
Icecream,Icecream,CANADA,13,120,0
Icecream,Icecream,FRANCE,15,1500,NA
Icecream,Icecream,FRANCE,13,50,0
Icecream,Icecream,FRANCE,13,98,NA
Icecream,Icecream,FRANCE,13,225,NA
Icecream,Icecream,FRANCE,15,380,NA
Icecream,Icecream,FRANCE,13,180,0
Icecream,Icecream,FRANCE,13,225,0
Icecream,Icecream,FRANCE,13,60,0
Icecream,Icecream,FRANCE,13,1200,0
Icecream,Icecream,FRANCE,13,28,0
Icecream,Icecream,FRANCE,13,35,0
Icecream,Icecream,NEW ZEALAND,13,14,0
Icecream,Icecream,ARGENTINA,15,23,0
Icecream,Icecream,FRANCE,12,60,0
Icecream,Icecream,FRANCE,12,70,0
Icecream,Icecream,FRANCE,14,142,0
Icecream,Icecream,FRANCE,13,9,0
Icecream,Icecream,ITALY,14,335,0
Icecream,Icecream,FRANCE,13,29,0
Icecream,Icecream,ITALY,15,148,0
Icecream,Icecream,ITALY,15,100,0
Icecream,Icecream,CANADA,14,100,NA
Icecream,Icecream,SOUTH AFRICA,14,15,0
Icecream,Icecream,CHILE,14,14,1
Icecream,Icecream,FRANCE,13,90,0
Icecream,Icecream,FRANCE,13,126,0
Icecream,Icecream,ITALY,14,225,0
